COUNTRY,FECHA,CONTAGIADOS,FALLECIDOS,RECUPERADOS,HOSPITALIZADOS,UCIs,IP,R0_7
ECUADOR,22/06/2020,275,23,,0,0,298,
ECUADOR,23/06/2020,728,28,,0,0,756,
ECUADOR,24/06/2020,691,35,,0,0,726,
ECUADOR,25/06/2020,822,34,,0,0,856,
ECUADOR,26/06/2020,700,63,,0,0,763,
ECUADOR,27/06/2020,718,18,,0,0,736,
ECUADOR,28/06/2020,681,5,,0,0,686,
ECUADOR,29/06/2020,410,73,,0,0,483,
ECUADOR,30/06/2020,677,25,,0,0,702,
EL SALVADOR,18/03/2020,1,0,0,0,,1,
EL SALVADOR,19/03/2020,0,0,0,0,,0,
EL SALVADOR,20/03/2020,2,0,0,0,,2,
EL SALVADOR,21/03/2020,0,0,0,0,,0,
EL SALVADOR,22/03/2020,0,0,0,0,,0,
EL SALVADOR,23/03/2020,2,0,0,0,,2,
EL SALVADOR,24/03/2020,4,0,0,0,,4,
EL SALVADOR,25/03/2020,4,0,0,0,,4,
EL SALVADOR,26/03/2020,0,0,0,0,,0,
EL SALVADOR,27/03/2020,6,0,0,0,,6,
EL SALVADOR,28/03/2020,5,0,0,0,,5,
EL SALVADOR,29/03/2020,6,0,0,0,,6,
EL SALVADOR,30/03/2020,2,0,0,0,,2,
EL SALVADOR,31/03/2020,0,1,0,0,,1,
EL SALVADOR,01/04/2020,9,1,0,0,,10,
EL SALVADOR,02/04/2020,5,0,0,0,,5,
EL SALVADOR,03/04/2020,10,1,0,0,,11,
EL SALVADOR,04/04/2020,6,0,0,0,,6,
EL SALVADOR,05/04/2020,7,0,0,0,,7,
EL SALVADOR,06/04/2020,9,1,3,0,,7,
EL SALVADOR,07/04/2020,15,1,0,0,,16,
EL SALVADOR,08/04/2020,10,0,5,0,,5,
EL SALVADOR,09/04/2020,14,1,5,0,,10,
EL SALVADOR,10/04/2020,1,0,4,0,,-3,
EL SALVADOR,11/04/2020,7,0,0,0,,7,
EL SALVADOR,12/04/2020,12,0,2,0,,10,
EL SALVADOR,13/04/2020,12,0,4,0,,8,
EL SALVADOR,14/04/2020,10,0,5,0,,5,
EL SALVADOR,15/04/2020,5,0,3,0,,2,
EL SALVADOR,16/04/2020,13,1,5,0,,9,
EL SALVADOR,17/04/2020,13,0,5,0,,8,
EL SALVADOR,18/04/2020,11,0,1,0,0,10,
EL SALVADOR,19/04/2020,17,0,2,0,0,15,
EL SALVADOR,20/04/2020,7,0,2,0,0,5,
EL SALVADOR,21/04/2020,12,0,15,0,0,-3,
EL SALVADOR,22/04/2020,13,1,4,0,0,10,
EL SALVADOR,23/04/2020,11,0,5,0,0,6,
EL SALVADOR,24/04/2020,13,0,3,0,0,10,
EL SALVADOR,25/04/2020,24,0,8,0,0,16,
EL SALVADOR,26/04/2020,25,0,6,0,0,19,
EL SALVADOR,27/04/2020,22,0,8,0,0,14,
EL SALVADOR,28/04/2020,32,1,9,0,0,24,
EL SALVADOR,29/04/2020,18,0,12,0,0,6,
EL SALVADOR,30/04/2020,29,1,6,0,0,24,
EL SALVADOR,01/05/2020,22,0,14,0,0,8,
EL SALVADOR,02/05/2020,44,1,16,0,0,29,
EL SALVADOR,03/05/2020,65,1,26,0,0,40,
EL SALVADOR,04/05/2020,32,1,21,0,0,12,
EL SALVADOR,05/05/2020,46,1,18,0,0,29,
EL SALVADOR,06/05/2020,62,1,26,0,0,37,
EL SALVADOR,07/05/2020,47,0,12,0,0,35,
EL SALVADOR,08/05/2020,42,1,19,0,0,24,
EL SALVADOR,09/05/2020,105,1,17,0,0,89,
EL SALVADOR,10/05/2020,69,0,32,0,0,37,
EL SALVADOR,11/05/2020,40,1,24,0,0,17,
EL SALVADOR,12/05/2020,39,2,25,0,0,16,
EL SALVADOR,13/05/2020,75,0,31,0,0,44,
EL SALVADOR,14/05/2020,98,3,11,0,0,90,
EL SALVADOR,15/05/2020,55,2,25,0,0,32,
EL SALVADOR,16/05/2020,73,2,21,0,0,54,
EL SALVADOR,17/05/2020,75,3,12,0,0,66,
EL SALVADOR,18/05/2020,85,0,28,0,0,57,
EL SALVADOR,19/05/2020,73,1,29,0,0,45,
EL SALVADOR,20/05/2020,69,1,9,0,0,61,
EL SALVADOR,21/05/2020,85,1,22,0,0,64,
EL SALVADOR,22/05/2020,94,0,8,0,0,86,
EL SALVADOR,23/05/2020,96,2,24,0,0,74,
EL SALVADOR,24/05/2020,68,0,104,0,0,-36,
EL SALVADOR,25/05/2020,59,1,89,0,0,-29,
EL SALVADOR,26/05/2020,67,1,86,0,0,-18,
EL SALVADOR,27/05/2020,85,2,129,0,0,-42,
EL SALVADOR,28/05/2020,84,3,13,0,0,74,
EL SALVADOR,29/05/2020,117,2,11,0,0,108,
EL SALVADOR,30/05/2020,122,2,14,0,0,110,
EL SALVADOR,31/05/2020,65,0,23,0,0,42,
EL SALVADOR,01/06/2020,71,0,53,0,0,18,
EL SALVADOR,02/06/2020,52,3,63,0,0,-8,
EL SALVADOR,03/06/2020,76,2,29,0,0,49,
EL SALVADOR,04/06/2020,68,2,41,0,0,29,
EL SALVADOR,05/06/2020,85,0,32,0,0,53,
EL SALVADOR,06/06/2020,81,0,24,0,0,57,
EL SALVADOR,07/06/2020,89,2,56,0,0,35,
EL SALVADOR,08/06/2020,87,3,52,0,0,38,
EL SALVADOR,09/06/2020,83,2,25,0,0,60,
EL SALVADOR,10/06/2020,99,4,59,0,0,44,
EL SALVADOR,11/06/2020,108,4,90,0,0,22,
EL SALVADOR,12/06/2020,122,4,151,0,0,-25,
EL SALVADOR,13/06/2020,117,0,99,0,0,18,
EL SALVADOR,14/06/2020,106,2,75,0,0,33,
EL SALVADOR,15/06/2020,115,2,129,0,0,-12,
EL SALVADOR,16/06/2020,125,2,96,0,0,31,
EL SALVADOR,17/06/2020,134,4,98,0,0,40,
EL SALVADOR,18/06/2020,129,4,75,0,0,58,
EL SALVADOR,19/06/2020,146,7,139,0,0,14,
EL SALVADOR,20/06/2020,151,5,86,0,0,70,
EL SALVADOR,21/06/2020,182,9,120,0,0,71,
EL SALVADOR,22/06/2020,165,6,159,0,0,12,
EL SALVADOR,23/06/2020,177,6,110,0,0,73,
EL SALVADOR,24/06/2020,186,7,192,0,0,1,
EL SALVADOR,25/06/2020,181,7,175,0,0,13,
EL SALVADOR,26/06/2020,210,10,156,0,0,64,
EL SALVADOR,27/06/2020,207,9,110,0,0,106,
EL SALVADOR,28/06/2020,239,12,91,0,0,160,
EL SALVADOR,29/06/2020,265,10,122,0,0,153,
EL SALVADOR,30/06/2020,298,8,194,0,0,112,
EL SALVADOR,01/07/2020,264,9,151,0,0,,
EL SALVADOR,02/07/2020,267,11,153,0,0,,
EL SALVADOR,03/07/2020,240,8,166,0,0,,
EL SALVADOR,04/07/2020,270,7,139,0,0,,
EL SALVADOR,05/07/2020,250,6,157,0,0,,
EL SALVADOR,06/07/2020,280,6,199,0,0,,
EL SALVADOR,07/07/2020,259,6,204,0,0,,
EL SALVADOR,08/07/2020,278,8,156,0,0,,
EL SALVADOR,09/07/2020,298,6,139,0,0,,
EL SALVADOR,10/07/2020,249,5,88,0,0,,
EL SALVADOR,11/07/2020,283,6,118,0,0,,
EL SALVADOR,12/07/2020,304,7,98,0,0,,
EL SALVADOR,13/07/2020,325,11,187,0,0,,
EL SALVADOR,14/07/2020,342,8,201,0,0,,
EL SALVADOR,15/07/2020,312,12,137,0,0,,
EL SALVADOR,16/07/2020,250,11,165,0,0,,
EL SALVADOR,17/07/2020,301,15,138,0,0,,
EL SALVADOR,18/07/2020,338,11,145,0,0,,
EL SALVADOR,19/07/2020,361,9,126,0,0,,
EL SALVADOR,20/07/2020,375,8,134,0,0,,
EL SALVADOR,21/07/2020,393,11,154,0,0,,
EL SALVADOR,22/07/2020,402,9,157,0,0,,
EL SALVADOR,23/07/2020,415,7,139,0,0,,
EL SALVADOR,24/07/2020,429,11,134,0,0,,
EL SALVADOR,25/07/2020,409,10,99,0,0,,
EL SALVADOR,26/07/2020,405,8,130,0,0,,
EL SALVADOR,27/07/2020,411,9,125,0,0,,
EL SALVADOR,28/07/2020,395,13,168,0,0,,
EL SALVADOR,29/07/2020,389,9,135,0,0,,
EL SALVADOR,30/07/2020,402,9,156,0,0,,
EL SALVADOR,31/07/2020,418,11,133,0,0,,
EL SALVADOR,01/08/2020,398,8,139,0,0,,
EL SALVADOR,02/08/2020,395,10,175,0,0,,
EL SALVADOR,03/08/2020,419,9,36,0,0,,
EL SALVADOR,04/08/2020,439,12,266,0,0,,
EL SALVADOR,05/08/2020,425,15,125,0,0,,
EL SALVADOR,06/08/2020,418,7,143,0,0,,
EL SALVADOR,07/08/2020,434,16,136,0,0,,
EL SALVADOR,08/08/2020,445,13,111,0,0,,
EL SALVADOR,09/08/2020,449,14,26,0,0,,
EL SALVADOR,10/08/2020,397,7,223,0,0,,
EL SALVADOR,11/08/2020,375,7,181,0,0,,
EL SALVADOR,12/08/2020,349,7,198,0,0,,
EL SALVADOR,13/08/2020,321,11,201,0,0,,
EL SALVADOR,14/08/2020,305,8,163,0,0,,
EL SALVADOR,15/08/2020,293,9,189,0,0,,
EL SALVADOR,16/08/2020,281,6,170,0,0,,
EL SALVADOR,17/08/2020,269,7,202,0,0,,
EL SALVADOR,18/08/2020,255,8,209,0,0,,
EL SALVADOR,19/08/2020,247,7,40,0,0,,
EL SALVADOR,20/08/2020,236,6,353,0,0,,
EL SALVADOR,21/08/2020,220,8,240,0,0,,
EL SALVADOR,22/08/2020,202,7,225,0,0,,
EL SALVADOR,23/08/2020,,,,,,,
GUATEMALA,13/03/2020,1,0,0,0,,1,
GUATEMALA,14/03/2020,0,0,0,0,,0,
GUATEMALA,15/03/2020,6,1,0,0,,7,
GUATEMALA,16/03/2020,0,0,0,0,,0,
GUATEMALA,17/03/2020,1,0,0,0,,1,
GUATEMALA,18/03/2020,3,0,0,0,,3,
GUATEMALA,19/03/2020,4,0,0,0,,4,
GUATEMALA,20/03/2020,5,0,0,0,,5,
GUATEMALA,21/03/2020,1,0,0,0,,1,
GUATEMALA,22/03/2020,3,0,0,0,,3,
GUATEMALA,23/03/2020,0,0,0,0,,0,
GUATEMALA,24/03/2020,3,0,0,0,,3,
GUATEMALA,25/03/2020,4,0,4,0,,0,
GUATEMALA,26/03/2020,0,0,1,0,,-1,
GUATEMALA,27/03/2020,6,0,0,0,,6,
GUATEMALA,28/03/2020,3,0,5,0,,-2,
GUATEMALA,29/03/2020,3,0,0,0,,3,
GUATEMALA,30/03/2020,3,0,0,0,,3,
GUATEMALA,31/03/2020,6,0,2,0,,4,
GUATEMALA,01/04/2020,2,0,0,0,,2,
GUATEMALA,02/04/2020,6,0,0,0,,6,
GUATEMALA,03/04/2020,9,0,0,0,,9,
GUATEMALA,04/04/2020,2,2,3,0,,1,
GUATEMALA,05/04/2020,10,1,0,0,,11,
GUATEMALA,06/04/2020,5,0,2,0,,3,
GUATEMALA,07/04/2020,7,0,0,0,,7,
GUATEMALA,08/04/2020,40,0,0,0,,40,
GUATEMALA,09/04/2020,10,0,0,0,,10,
GUATEMALA,10/04/2020,6,0,2,0,,4,
GUATEMALA,11/04/2020,19,2,0,0,,21,
GUATEMALA,12/04/2020,9,0,0,0,,9,
GUATEMALA,13/04/2020,4,0,0,0,0,4,
GUATEMALA,14/04/2020,8,0,0,0,0,8,
GUATEMALA,15/04/2020,74,0,0,0,0,74,
GUATEMALA,16/04/2020,19,1,2,0,0,18,
GUATEMALA,17/04/2020,7,2,0,0,0,9,
GUATEMALA,18/04/2020,3,1,0,0,0,4,
GUATEMALA,19/04/2020,18,0,1,0,0,17,
GUATEMALA,20/04/2020,13,1,2,0,0,12,
GUATEMALA,21/04/2020,66,1,0,0,0,67,
GUATEMALA,22/04/2020,41,0,1,0,0,40,
GUATEMALA,23/04/2020,43,1,5,0,0,39,
GUATEMALA,24/04/2020,12,0,0,0,0,12,
GUATEMALA,25/04/2020,67,3,15,0,0,55,
GUATEMALA,26/04/2020,17,0,4,0,0,13,
GUATEMALA,27/04/2020,26,0,0,0,0,26,
GUATEMALA,28/04/2020,21,1,13,0,0,9,
GUATEMALA,29/04/2020,35,0,3,0,0,32,
GUATEMALA,30/04/2020,31,0,1,0,0,30,
GUATEMALA,01/05/2020,34,1,6,0,0,29,
GUATEMALA,02/05/2020,6,1,0,0,0,7,
GUATEMALA,03/05/2020,10,1,0,0,0,11,
GUATEMALA,04/05/2020,38,1,7,0,0,32,
GUATEMALA,05/05/2020,21,1,0,0,0,22,
GUATEMALA,06/05/2020,42,1,7,0,0,36,
GUATEMALA,07/05/2020,58,2,4,0,0,56,
GUATEMALA,08/05/2020,28,1,11,0,0,18,
GUATEMALA,09/05/2020,144,0,3,0,0,141,
GUATEMALA,10/05/2020,49,0,6,0,0,43,
GUATEMALA,11/05/2020,64,4,1,0,0,67,
GUATEMALA,12/05/2020,79,2,9,0,0,72,
GUATEMALA,13/05/2020,138,2,1,0,0,139,
GUATEMALA,14/05/2020,175,3,8,0,0,170,
GUATEMALA,15/05/2020,158,2,6,0,0,154,
GUATEMALA,16/05/2020,106,4,3,0,0,107,
GUATEMALA,17/05/2020,87,6,0,0,0,93,
GUATEMALA,18/05/2020,155,6,1,0,0,160,
GUATEMALA,19/05/2020,246,6,16,0,0,236,
GUATEMALA,20/05/2020,211,8,4,0,0,215,
GUATEMALA,21/05/2020,300,9,63,0,0,246,
GUATEMALA,22/05/2020,424,8,0,0,0,432,
GUATEMALA,23/05/2020,269,9,22,0,0,256,
GUATEMALA,24/05/2020,339,13,14,0,0,338,
GUATEMALA,25/05/2020,302,8,16,0,0,294,
GUATEMALA,26/05/2020,257,11,15,0,0,253,
GUATEMALA,27/05/2020,306,13,204,0,0,115,
GUATEMALA,28/05/2020,269,12,72,0,0,209,
GUATEMALA,29/05/2020,211,23,83,0,0,151,
GUATEMALA,30/05/2020,299,12,58,0,0,253,
GUATEMALA,31/05/2020,198,14,29,0,0,183,
GUATEMALA,01/06/2020,279,16,60,0,0,235,
GUATEMALA,02/06/2020,179,14,29,0,0,164,
GUATEMALA,03/06/2020,265,29,105,0,0,189,
GUATEMALA,04/06/2020,411,12,50,0,0,373,
GUATEMALA,05/06/2020,397,16,74,0,0,339,
GUATEMALA,06/06/2020,286,21,60,0,0,247,
GUATEMALA,07/06/2020,316,14,148,0,0,182,
GUATEMALA,08/06/2020,343,24,62,0,0,305,
GUATEMALA,09/06/2020,365,21,90,0,0,296,
GUATEMALA,10/06/2020,431,22,91,0,0,362,
GUATEMALA,11/06/2020,218,29,63,0,0,184,
GUATEMALA,12/06/2020,413,24,135,0,0,302,
GUATEMALA,13/06/2020,96,21,102,0,0,15,
GUATEMALA,14/06/2020,304,21,82,0,0,243,
GUATEMALA,15/06/2020,554,28,80,0,0,502,
GUATEMALA,16/06/2020,718,22,130,0,0,610,
GUATEMALA,17/06/2020,552,22,104,0,0,470,
GUATEMALA,18/06/2020,810,34,90,0,0,754,
GUATEMALA,19/06/2020,486,20,129,0,0,377,
GUATEMALA,20/06/2020,253,15,139,0,0,129,
GUATEMALA,21/06/2020,418,29,153,0,0,294,
GUATEMALA,22/06/2020,779,27,107,0,0,699,
GUATEMALA,23/06/2020,777,28,79,0,0,726,
GUATEMALA,24/06/2020,348,32,33,0,0,347,
GUATEMALA,25/06/2020,1028,30,19,0,0,1039,
GUATEMALA,26/06/2020,673,32,79,0,0,626,
GUATEMALA,27/06/2020,571,40,95,0,0,516,
GUATEMALA,28/06/2020,473,41,29,0,0,485,
GUATEMALA,29/06/2020,758,38,18,0,0,778,
GUATEMALA,30/06/2020,1007,29,24,0,0,1012,
GUATEMALA,01/07/2020,1132,37,,,,,
GUATEMALA,02/07/2020,1280,38,,,,,
GUATEMALA,03/07/2020,1324,36,,,,,
GUATEMALA,04/07/2020,790,34,,,,,
GUATEMALA,05/07/2020,700,42,,,,,
GUATEMALA,06/07/2020,898,58,,,,,
GUATEMALA,07/07/2020,674,32,,,,,
GUATEMALA,08/07/2020,1238,50,,,,,
GUATEMALA,09/07/2020,1002,45,,,,,
GUATEMALA,10/07/2020,1007,54,,,,,
GUATEMALA,11/07/2020,805,52,,,,,
GUATEMALA,12/07/2020,408,40,,,,,
GUATEMALA,13/07/2020,1220,55,,,,,
GUATEMALA,14/07/2020,1259,32,,,,,
GUATEMALA,15/07/2020,938,35,,,,,
GUATEMALA,16/07/2020,1021,44,,,,,
GUATEMALA,17/07/2020,1191,37,,,,,
GUATEMALA,18/07/2020,666,53,,,,,
GUATEMALA,19/07/2020,340,34,,,,,
GUATEMALA,20/07/2020,1293,42,,,,,
GUATEMALA,21/07/2020,1128,26,,,,,
GUATEMALA,22/07/2020,1073,40,,,,,
GUATEMALA,23/07/2020,1018,31,,,,,
GUATEMALA,24/07/2020,1273,35,,,,,
GUATEMALA,25/07/2020,637,30,,,,,
GUATEMALA,26/07/2020,260,32,,,,,
GUATEMALA,27/07/2020,1207,33,,,,,
GUATEMALA,28/07/2020,1178,27,,,,,
GUATEMALA,29/07/2020,1276,37,,,,,
GUATEMALA,30/07/2020,1002,26,,,,,
GUATEMALA,31/07/2020,1167,19,,,,,
GUATEMALA,01/08/2020,358,24,,,,,
GUATEMALA,02/08/2020,226,36,,,,,
GUATEMALA,03/08/2020,794,26,,,,,
GUATEMALA,04/08/2020,1145,30,,,,,
GUATEMALA,05/08/2020,826,31,,,,,
GUATEMALA,06/08/2020,948,13,,,,,
GUATEMALA,07/08/2020,920,27,,,,,
GUATEMALA,08/08/2020,424,11,,,,,
GUATEMALA,09/08/2020,391,17,,,,,
GUATEMALA,10/08/2020,1005,31,,,,,
GUATEMALA,11/08/2020,1179,26,,,,,
GUATEMALA,12/08/2020,1232,23,,,,,
GUATEMALA,13/08/2020,1138,24,,,,,
GUATEMALA,14/08/2020,894,19,,,,,
GUATEMALA,15/08/2020,339,9,,,,,
GUATEMALA,16/08/2020,310,22,,,,,
GUATEMALA,17/08/2020,914,13,,,,,
GUATEMALA,18/08/2020,1051,25,,,,,
GUATEMALA,19/08/2020,1137,16,,,,,
GUATEMALA,20/08/2020,1061,18,,,,,
GUATEMALA,21/08/2020,944,13,,,,,
GUATEMALA,22/08/2020,334,,,,,,
GUATEMALA,23/08/2020,,,,,,,
MEXICO,28/02/2020,3,0,0,0,,3,
MEXICO,29/02/2020,1,0,0,0,,1,
MEXICO,01/03/2020,1,0,0,0,,1,
MEXICO,02/03/2020,0,0,0,0,,0,
MEXICO,03/03/2020,0,0,0,0,,0,
MEXICO,04/03/2020,0,0,0,0,,0,
MEXICO,05/03/2020,0,0,0,0,,0,
MEXICO,06/03/2020,1,0,0,0,,1,
MEXICO,07/03/2020,1,0,0,0,,1,
MEXICO,08/03/2020,0,0,0,0,,0,
MEXICO,09/03/2020,0,0,0,0,,0,
MEXICO,10/03/2020,1,0,0,0,,1,
MEXICO,11/03/2020,3,0,0,0,,3,
MEXICO,12/03/2020,4,0,0,0,,4,
MEXICO,13/03/2020,11,0,0,0,,11,
MEXICO,14/03/2020,15,0,0,0,,15,
MEXICO,15/03/2020,12,0,0,0,,12,
MEXICO,16/03/2020,29,0,0,0,,29,
MEXICO,17/03/2020,11,0,0,0,,11,
MEXICO,18/03/2020,25,0,0,0,,25,
MEXICO,19/03/2020,46,0,3,0,,43,
MEXICO,20/03/2020,39,2,0,0,,41,
MEXICO,21/03/2020,48,0,0,0,,48,
MEXICO,22/03/2020,65,0,0,0,,65,
MEXICO,23/03/2020,51,2,0,0,,53,
MEXICO,24/03/2020,38,1,0,0,,39,
MEXICO,25/03/2020,70,1,0,0,,71,
MEXICO,26/03/2020,110,2,0,0,,112,
MEXICO,27/03/2020,132,4,0,0,,136,
MEXICO,28/03/2020,131,4,0,0,0,135,
MEXICO,29/03/2020,145,4,0,0,0,149,
MEXICO,30/03/2020,101,8,0,0,0,109,
MEXICO,31/03/2020,121,1,0,0,0,122,
MEXICO,01/04/2020,163,8,0,0,0,171,
MEXICO,02/04/2020,132,13,0,0,0,145,
MEXICO,03/04/2020,178,10,0,0,0,188,
MEXICO,04/04/2020,202,19,0,0,0,221,
MEXICO,05/04/2020,253,15,0,0,0,268,
MEXICO,06/04/2020,296,31,0,0,0,327,
MEXICO,07/04/2020,346,16,0,0,0,362,
MEXICO,08/04/2020,396,33,0,0,0,429,
MEXICO,09/04/2020,260,20,0,0,0,280,
MEXICO,10/04/2020,403,39,0,0,0,442,
MEXICO,11/04/2020,375,40,1,0,0,414,
MEXICO,12/04/2020,442,23,1088,0,0,-623,
MEXICO,13/04/2020,353,36,242,0,0,147,
MEXICO,14/04/2020,385,74,161,0,0,298,
MEXICO,15/04/2020,448,43,157,0,0,334,
MEXICO,16/04/2020,450,37,169,0,0,318,
MEXICO,17/04/2020,578,60,176,0,0,462,
MEXICO,18/04/2020,622,104,220,0,0,506,
MEXICO,19/04/2020,764,36,240,0,0,560,
MEXICO,20/04/2020,511,26,0,0,0,537,
MEXICO,21/04/2020,729,145,0,0,0,874,
MEXICO,22/04/2020,1043,113,0,0,0,1156,
MEXICO,23/04/2020,1089,99,0,0,0,1188,
MEXICO,24/04/2020,1239,152,0,0,0,1391,
MEXICO,25/04/2020,970,84,4062,0,0,-3008,
MEXICO,26/04/2020,835,46,1205,0,0,-324,
MEXICO,27/04/2020,852,83,732,0,0,203,
MEXICO,28/04/2020,1223,135,768,0,0,590,
MEXICO,29/04/2020,1047,163,769,0,0,441,
MEXICO,30/04/2020,1425,127,800,0,0,752,
MEXICO,01/05/2020,1515,113,954,0,0,674,
MEXICO,02/05/2020,1349,89,1070,0,0,368,
MEXICO,03/05/2020,1383,93,937,0,0,539,
MEXICO,04/05/2020,1434,117,1554,0,0,-3,
MEXICO,05/05/2020,1120,236,872,0,0,484,
MEXICO,06/05/2020,1609,197,971,0,0,835,
MEXICO,07/05/2020,1982,257,1072,0,0,1167,
MEXICO,08/05/2020,1906,199,1461,0,0,644,
MEXICO,09/05/2020,1938,193,1510,0,0,621,
MEXICO,10/05/2020,1562,112,1276,0,0,398,
MEXICO,11/05/2020,1305,108,1366,0,0,47,
MEXICO,12/05/2020,1997,353,1115,0,0,1235,
MEXICO,13/05/2020,1862,294,1409,0,0,747,
MEXICO,14/05/2020,2409,257,1485,0,0,1181,
MEXICO,15/05/2020,2437,290,1976,0,0,751,
MEXICO,16/05/2020,2112,278,1397,0,0,993,
MEXICO,17/05/2020,2075,132,1481,0,0,726,
MEXICO,18/05/2020,2414,155,2059,0,0,510,
MEXICO,19/05/2020,2713,334,1937,0,0,1110,
MEXICO,20/05/2020,2248,424,1551,0,0,1121,
MEXICO,21/05/2020,2973,420,1781,0,0,1612,
MEXICO,22/05/2020,2960,479,2068,0,0,1371,
MEXICO,23/05/2020,3329,190,2194,0,0,1325,
MEXICO,24/05/2020,2764,215,2505,0,0,474,
MEXICO,25/05/2020,2485,239,2466,0,0,258,
MEXICO,26/05/2020,3455,501,2329,0,0,1627,
MEXICO,27/05/2020,3463,463,2164,0,0,1762,
MEXICO,28/05/2020,3377,447,2255,0,0,1569,
MEXICO,29/05/2020,3227,371,2972,0,0,626,
MEXICO,30/05/2020,2885,364,2261,0,0,988,
MEXICO,31/05/2020,3152,151,2455,0,0,848,
MEXICO,01/06/2020,2771,237,3165,0,0,-157,
MEXICO,02/06/2020,3891,470,2817,0,0,1544,
MEXICO,03/06/2020,3912,1092,2963,0,0,2041,
MEXICO,04/06/2020,4442,816,2177,0,0,3081,
MEXICO,05/06/2020,4346,625,3142,0,0,1829,
MEXICO,06/06/2020,3593,341,2954,0,0,980,
MEXICO,07/06/2020,3484,188,2875,0,0,797,
MEXICO,08/06/2020,2999,354,3798,0,0,-445,
MEXICO,09/06/2020,4199,596,3195,0,0,1600,
MEXICO,10/06/2020,4883,708,3321,0,0,2270,
MEXICO,11/06/2020,4790,587,3331,0,0,2046,
MEXICO,12/06/2020,5222,504,3703,0,0,2023,
MEXICO,13/06/2020,3494,424,3208,0,0,710,
MEXICO,14/06/2020,4147,269,3135,0,0,1281,
MEXICO,15/06/2020,3427,439,4896,0,0,-1030,
MEXICO,16/06/2020,4599,730,3172,0,0,2157,
MEXICO,17/06/2020,4930,770,3177,0,0,2523,
MEXICO,18/06/2020,5662,667,3740,0,0,2589,
MEXICO,19/06/2020,5030,647,4237,0,0,1440,
MEXICO,20/06/2020,4717,387,4354,0,0,750,
MEXICO,21/06/2020,5343,1044,3593,0,0,2794,
MEXICO,22/06/2020,4577,759,4839,0,0,497,
MEXICO,23/06/2020,6288,793,4330,0,0,2751,
MEXICO,24/06/2020,5437,947,4870,0,0,1514,
MEXICO,25/06/2020,6104,736,,0,0,6840,
MEXICO,26/06/2020,5441,719,,0,0,6160,
MEXICO,27/06/2020,4410,602,,0,0,5012,
MEXICO,28/06/2020,4050,267,,0,0,4317,
MEXICO,29/06/2020,3805,473,,0,0,4278,
MEXICO,30/06/2020,5432,648,,0,0,6080,
MEXICO,01/07/2020,,,,,,,
MEXICO,02/07/2020,,,,,,,
MEXICO,03/07/2020,,,,,,,
MEXICO,04/07/2020,,,,,,,
MEXICO,05/07/2020,,,,,,,
MEXICO,06/07/2020,,,,,,,
MEXICO,07/07/2020,,,,,,,
MEXICO,08/07/2020,,,,,,,
MEXICO,09/07/2020,,,,,,,
MEXICO,10/07/2020,,,,,,,
MEXICO,11/07/2020,,,,,,,
MEXICO,12/07/2020,,,,,,,
MEXICO,13/07/2020,,,,,,,
MEXICO,14/07/2020,,,,,,,
MEXICO,15/07/2020,,,,,,,
MEXICO,16/07/2020,,,,,,,
MEXICO,17/07/2020,,,,,,,
MEXICO,18/07/2020,,,,,,,
MEXICO,19/07/2020,,,,,,,
MEXICO,20/07/2020,,,,,,,
MEXICO,21/07/2020,,,,,,,
MEXICO,22/07/2020,,,,,,,
MEXICO,23/07/2020,,,,,,,
MEXICO,24/07/2020,,,,,,,
MEXICO,25/07/2020,,,,,,,
MEXICO,26/07/2020,,,,,,,
MEXICO,27/07/2020,,,,,,,
MEXICO,28/07/2020,,,,,,,
MEXICO,29/07/2020,,,,,,,
MEXICO,30/07/2020,,,,,,,
MEXICO,31/07/2020,,,,,,,
MEXICO,01/08/2020,,,,,,,
MEXICO,02/08/2020,,,,,,,
